id,business_blank,business_categories,business_city,business_full_address,business_id,business_latitude,business_longitude,business_name,business_neighborhoods,business_open,business_review_count,business_stars,business_state,business_type,cool,date,funny,review_id,reviewer_average_stars,reviewer_blank,reviewer_cool,reviewer_funny,reviewer_name,reviewer_review_count,reviewer_type,reviewer_useful,stars,text,type,useful,user_id
68873,FALSE,Department Stores; Grocery; Fashion; Shopping; Food; Mobile Phones,Glendale,"5605 W Northern Ave
Glendale, AZ 85301",mIendFH3mc2E4dW03rgvfQ,33.551682,-112.179707,Walmart,NA,TRUE,7,2.5,AZ,business,0,6/18/2012,1,YGPsFsS8OX8vYP0nK-eEkw,3.2,FALSE,1,7,Jaime,6,user,7,3,"My first visit here to get an oil change and am pleasantly surprised with the techs here.  Everybody was courteous and went above and beyond.  A gentleman who was cognitively affected had an ""accident"" and the employee did not treat him with any disdain or impatience.",review,0,a40y73eYSYpGd0RRHQEB0A
161007,FALSE,Food; Health Markets; Grocery; Specialty Food,Chandler,"2955 W Ray Rd
Chandler, AZ 85224",MWoM_zf75KD0VcOm8Yb58A,33.3202274,-111.8933909,Whole Foods Market,NA,TRUE,94,4.5,AZ,business,1,5/5/2011,1,UrLX6yopZJ6JygaAm8V-1g,3.52,FALSE,1201,1057,Sarah,260,user,1657,5,"Whole Foods, How do I Love thee? Let me count the ways: 

-Vegan Cheese Cake by Earth Cafe (To Die For!!) 
-Vegan Deli items like: 
-Vegan Sheperds Pie (Amazing) 
-Vegan Margherita Tofu Lasagna (Ridiculously Good) 
-Endless Salad Bar Creations (Love the stuffed Grape leaves) 
-Vegan Soups, 
-Vegan Pizzas, 
-Vegan Made to order Sandwiches (Love that Olive Spread) 
-Vegan Sushi (Avocado Cucumber Rolls, better than most restaurants) 

-Beautiful Organic Produce (Local Choices too) 
-Organic Almond Milk 
-Hemp Seeds in Bulk 
-Mrs. Gooch's Pasta Sauce (My Favorite, try it!) 

-Much more Spacious than other Whole Foods I've been to. 

Listen, I could go on all day, I think you get the idea.
It's my Vegan Paradise and, even though it's a little pricey, it's worth it! 

I do miss the mini shopping carts though, what ever happened to those?",review,1,UsULgP4bKA8RMzs8dQzcsA
75383,FALSE,Sushi Bars; Japanese; Restaurants,Phoenix,"215 E McKinley St
Ste 102
Phoenix, AZ 85004",xs1LHeJy78u-7taSEnQ2Yw,33.4564268,-112.0704276,Moira Sushi,NA,TRUE,156,3.5,AZ,business,0,3/8/2012,0,PVveLCg42Hm--_TyBsFGJA,3.69,FALSE,26,29,Nora,152,user,69,3,"WOW to the Saturday night DJ he rocked & even did some old school scratching which I love btw. The hubs & I saddled up to the sushi bar & were welcomed by a nice wait staff. The other patrons were nice too. They even said hello neighbor when we were seated which I thought was friendly. The ambiance & happy hour drink specials are great. The sushi roll we tired was small for the moolah $15 & not great. Good mind you but not great. We'll be back for the DJ, happy hour specials, good service & ambiance. We'll try some of the hot dishes next time. Stay tuned.",review,0,z1tNqF5qJRpibGj-9_r9Ew
82984,FALSE,Food; Desserts,Anthem,"4250 W Anthem Way
Anthem, AZ 85086",uaL1-3F-L-BbgQalu8GVSw,33.8738718,-112.1502292,Yogurberry,NA,TRUE,11,3.5,AZ,business,0,11/20/2010,0,ohxS_UD2_3AO40lzKuK4ew,3.53,FALSE,223,113,Heather,466,user,430,3,The 3 star is because of the location and flavors.  If I was ranking the toppings bar it would be a 2 star.  Not very fresh or appealing.  It will do if you have a craving while out hitting up the outlets but if I had a choice I would drive to the many other offerings around the Phoenix area.,review,0,5LU-21bimh4DgdEthvf8iQ
206052,FALSE,American (Traditional); American (New); Chicken Wings; Restaurants,Tempe,"937 E Broadway
Tempe, AZ 85282",hJVt1P4FOvj-soabliLdaA,33.4074496,-111.9249272,Rock-n-Roll Fingers,NA,TRUE,74,4.5,AZ,business,1,5/31/2012,0,2qoczPs-yZ_FyPFtjINTxg,3.43,FALSE,420,279,Jennifer,584,user,798,3,"I went here yesterday for linner with the BF  after trying to go here the day before and finding they were closed an extra day for memorial day....boo! Anyway, we both got the small plate but were each given an extra chicken finger. We waited a long time for our food....too long for chicken fingers in my opinion, especially being that we were the only people in the restaurant. The food was decent, I tried the buffalo and sweet chili sauces...the buffalo was good, but could have been a bit spicier, the chili was not my fave....too goopy and sweet. The chicken was moist, but didn't have a lot of crunch. The fries were just regular fries (no waffle!). No Texas toast. I just felt like, although the food was alright, it isn't anything that would make me want to return....I can just go to Chik Fil A and get tastier chicken. Sorry guys!",review,1,3gIfcQq5KxAegwCPXc83cQ
55047,FALSE,Mexican; Restaurants,Phoenix,"50 N Central Ave
Phoenix, AZ 85004",XI-_Y2XRw03mozGx0Z90Gw,33.4492227,-112.0740069,Baja Fresh Mexican Grill,NA,TRUE,22,3.5,AZ,business,0,8/29/2011,0,DtDU0O_S0zNhY-oFilPKPQ,4.02,FALSE,36,15,Amber,88,user,82,4,"Very prompt and friendly service.  I got there at 11:30 ish.  I ordered the chicken tortilla soup.  It was pretty good.  And a side of rice and black beans.  Also very good.  The black beans seemed spicier than I was expecting and the rice had a nice flavor and was moist.  Also, I love the salsa bar.  So many delicious choices.  I will have to visit more often.",review,0,IhcTLLWKS6ZiNyIX9oQQPQ
176482,FALSE,Local Services; Sewing & Alterations,Phoenix,"3119 E Thomas Rd
Phoenix, AZ 85016",OreGIQraIaINz_43wuoYew,33.480116,-112.014283,Phoenix Custom Tailors,NA,TRUE,9,4,AZ,business,1,9/23/2010,0,cButPo1Qm4PqCUqw7fqq1A,4.01,FALSE,624,403,Jessica,559,user,1088,5,"The ladies here are great!

I found my new tailor shop. Before I was bringing a few items to the dry cleaners near my house, but they typically take like a week+ for basic tailoring. And I needed a sweater sewn QUICK... so off to Yelp to find a place close to my home and recommended. 

I called Phoenix Custom Tailors first. The friendly voice said that they were busy but they could probably squeeze it in today. I assumed that I'd drop off and pick up later in the day...

Well... even better! The friendly clerk immediately started sewing the minor holes my sweater had in the seams; and I was outta there! 

Granted this was a minor repair... but the ladies were so friendly and welcoming to me. I will definitely bring them any and all my sewing repair & tailoring needs. 

Like Chad S says ""Old school awesome"".",review,1,vn3lecMsL3kXVe-7hg3gLg
155876,FALSE,Barbeque; Restaurants,Peoria,"16148 N 83rd Ave
Peoria, AZ 85382",sMO71vGV8wkKujOle3-v7g,33.633835,-112.235873,Famous Dave's,NA,TRUE,63,4,AZ,business,0,12/18/2011,0,Bg2djN7ovq37hDhtdwiRbQ,3.14,FALSE,1,3,Kate,9,user,2,5,"Had a late lunch, if you get there before 5 they have a special which is well worth the 10.00 price, two meats and two sides.  Had the ribs and the chicken.  Enjoyed both.  Loved the atmosphere, all the waiters were very friendly.  Would definitly go back.",review,0,J59HTzzmtwc3Fu0xrMy0_g
40226,FALSE,Nightlife; Dance Clubs,Scottsdale,"7340 E Shoeman Ln
Scottsdale, AZ 85250",hCS5eV0SCAY9LeeL36lz8g,33.5008001,-111.9227925,Myst,NA,FALSE,60,2,AZ,business,6,7/8/2011,9,jbj16zPLVmmiwfYGdTTTLA,3.63,FALSE,7102,4785,J,1217,user,9659,3,"A friend from out of town visited and we decided to head down to Old Town and bar-hop.  We walked by this joint on the way to Revolver and decided to stop by afterward.

We were easily the oldest people in the building.  When we walked up to the bouncer, he said....""oh look, a couple of businessmen""....ha ha!  He didn't even card us!  We walked around for a little while and determined we were WAYYY out of our element.  The music was ok....dance mixed with a little Hip Hop....but the crowd was too young.

If I was 10 yrs younger, I'd consider coming back.

Return Factor - 5%",review,12,kGgAARL2UmvCcTRfiscjug
77605,FALSE,Food; Gelato,Phoenix,"3164 E Camelback Rd
Phoenix, AZ 85018",seu8O6yPQ5Yz8kQv-KFnKQ,33.510046,-112.0140832,The Gelato Spot,NA,TRUE,95,4,AZ,business,1,5/26/2008,0,60deg-YHC1KPi23pPDUMsA,3.75,FALSE,177,104,Natalie,153,user,279,4,"Very yummy gelato....the Camelback location is especially great for people watching.  G'Spot is good and they offer a large selection, but I still prefer the quality at the gelato shop next to Le Grand Orange (not affiliated).",review,1,4IxLt4QvCsJEdaNvH9QApw
79895,FALSE,Hotels & Travel; Event Planning & Services; Hotels,Phoenix,"2401 East Camelback Road
Phoenix, AZ 85016",HLQUH1VAw4KbSV-IhxOPEw,33.508954,-112.0293073,"The Ritz-Carlton, Phoenix",NA,TRUE,49,4,AZ,business,0,8/18/2010,0,Vav3PqIH8HSjQcTi63SLHw,3.39,FALSE,10,12,Jennifer,41,user,38,4,"This was our first hotel stop on our cross-country road trip.

The staff was pleasant and standard for a Ritz Carlton hotel, however the hotel was nothing special for a Ritz Carlton.  This was more like a ""business"" Ritz versus a ""special celebration"" or ""resort"" Ritz.  

They remembered my sister's birthday with slices of chocolate cake waiting for us in our room, however the outdoor pool was small, the steam room was not on or ready in the morning, and the extra amenities were not provided and only available upon request.

Passing through this was an acceptable hotel, however I would not go out of my way to stay here... unless I was in Phoenix.",review,1,RdJs8gjHwdltqIaB7OJTwg
125532,FALSE,Pizza; Restaurants,Phoenix,"139 W Thomas Rd
Phoenix, AZ 85013",podj1OWSL3oEJsOpGj8SUw,33.4801532,-112.0759353,Pino's Pizza Al Centro,NA,TRUE,96,4,AZ,business,2,3/29/2010,2,VRlrR33bytVdWIvWsmVEog,0,TRUE,0,0,NA,0,user,0,2,"With Pizza A Metro right down the street, I'm not sure why anyone would settle for Pino's.  Uninspired with awful service AND a tiny parking lot.

Heck, if you're too lazy to drive to Pizza A Metro, go to Z Pizza for a pie instead.",review,4,0lxf4v5NuJ1U6Bk7SGAJ5w
46396,FALSE,Seafood; American (New); Hawaiian; Restaurants,Scottsdale,"15205 North Kierland Boulevard
100
Scottsdale, AZ 85254",E28ht8IEiO6FZbKktSo0Xw,33.624638,-111.930343,Tommy Bahama Restaurant & Bar - Scottsdale,NA,TRUE,91,3.5,AZ,business,0,2/12/2011,0,Wj94UA8JYg0_-GNplMLHBw,3.85,FALSE,2578,2142,Eve,764,user,2978,4,"I always enjoy this line of restaurants where you can be transported into a relaxing vacation even just for a meal. 

Food: 3.5, Atmosphere: 5, Service: 4 
Cost to worth it rating: 3 

Highlights: 
- Atmosphere: islandy calm and relaxing fun. Everything smells like pineapple and coconut. Big bar area upstairs, patio downstairs, as well as open window patio upstairs as well are nice seating options. 
- Blackened fish sandwich: white fish cooked well and slightly crispy on the seasoned top. Only thing is I could have used some more spice. I appreciated the soft, slightly sweet grilled bun as well as the pairing with the refreshing cucumber tomato salad. 
- Cocktails: huge menu list of fun mixology and tropical items 
- Bread: big hat-shaped hunk of soft and warm yeasty goodness 
- Desserts: the tray always looks enticing especially the pina colada cake, but I usually don't have room. I do like that they have a half portion option for a smaller taste. 

Lowlights: 
- Pork sandwich: sauce was way too sweet and I like sweet bbq. The southern hub couldn't even finish it. 

Pleasant tropical retreat for a meal and I would return.",review,0,dYj2bFCak_Q3TXN4aGHZeg
95672,FALSE,Food; Health Markets; Grocery; Specialty Food,Chandler,"1959 W Ray Rd
Chandler, AZ 85224",JXBdcBb3ivm89fhr6-yfSQ,33.3188024,-111.8755281,Sprouts Farmers Market,NA,TRUE,32,4.5,AZ,business,0,2/22/2010,0,0LvMZxKDbU93z-Gfg8opRA,3.61,FALSE,37,43,Carmelo,215,user,113,3,Only if I'm buying vegetables will I go to Sprouts... Or the fresh bread. Not a bad place. Never been treated wrong. Prices are just below moderate.,review,0,Bmzq_nkjYqp8aWn12RJdhA
104597,FALSE,Food; Donuts; Breakfast & Brunch; Restaurants,Phoenix,"3722 E Indian School Rd
Phoenix, AZ 85018",Xq1FtLSV54Spf-HfONc1aA,33.4953972,-112.0010971,Bosa Donuts,NA,TRUE,74,4.5,AZ,business,0,11/13/2012,0,_boAHQbZb_1P6tYG6-NLIw,3.62,FALSE,1,0,Vicki,8,user,4,4,"Went here for the ""little puffs of heaven"" and the ""chocolate wheeler"" as mentioned by other Yelpers, found an old fashioned chocolate covered donut that looked like a wheel but the girl behind the counter said they didn't really have names. These are definitely good donuts and almost ate all 12 donuts in one sitting just to make sure. Didn't get the little donuts this time but figured I'd be back.",review,1,jHwEOGkgl0yQ-oLWxiCAGg
28256,FALSE,Home Services; Real Estate; Apartments,Phoenix,"5023 N 18th Street
Phoenix, AZ 85016",#NAME?,33.510436,-112.042033,Aimco Colonnade Gardens Apt,NA,TRUE,4,1,AZ,business,0,4/20/2010,0,I5yPtNgWg3CK8LoNDT8F-g,2.75,FALSE,7,4,B,8,user,14,1,"Not a very good place at all.  Be very careful of this place as they tack on all kinds of move-out charges.  They make you show a receipt that the apartment has been ""professionally cleaned"" when move out.  I had my neighbor clean the place as she did an exceptional job.  Because she is not a registered cleaning company, they charged me $130 for not having a registered company clean the apartment.  Also, make sure that you pay rent before the first of the month if it falls on a holiday.  They charged me $75 for not paying them on time because they were closed on the first of the month.  Because they decided to close on the first, they charged other tenants and I $75 for supposedly paying late.  Be very careful if you decide to live at this apartment complex.",review,0,88qE1h2QqGRluTJf9Ui5mQ
185287,FALSE,Pizza; Restaurants,Phoenix,"623 E Adams St
Phoenix, AZ 85004",VVeogjZya58oiTxK7qUjAQ,33.449233,-112.065458,Pizzeria Bianco,NA,TRUE,803,4,AZ,business,1,12/27/2012,0,bqoJ0P51X8w1MWUfjSG2tw,3.44,FALSE,35,21,Grace,216,user,71,4,"Heard so much about this place on my first visit to Phoenix this year, but didn't get a chance to make it so when I found myself in town for the second time...I definitely had to make a meal of it. I enjoyed the pizza...I got the only one that comes without cheese. Amazing! Didn't think I would eat the whole pizza on my own and then I did. Great food. Good service. Valet parking is validated and you pay for it on your bill. Might be back to try other pizzas in a future trip.",review,0,vMwnJLV3yF07yJ06zdRgoQ
24161,FALSE,Rehabilitation Center; Health & Medical; Physical Therapy,Phoenix,"2222 E Highland Ave
Ste 430
Phoenix, AZ 85016",7y0r0_YhtKlZLJSkLKcu2g,33.506542,-112.033322,Foothills Sports Medicine,NA,TRUE,4,4,AZ,business,1,1/11/2011,1,wVYcgQYRMBIVG1mEei1IYQ,3.77,FALSE,593,463,Andrea,160,user,740,4,"i heart this place.  They know about injuries and the right thing to do to make you feel all better.  My therapist Suzy is very personable and does a great job multi-tasking between patients. One of the assistants, Dylan is also amazing.  Great sense of humor and knows his stuff.  Actually teaches me how to do the exercises properly.
I just wish I didn't have  a $40 co-pay, but that isn't their fault. Also, make sure that you are paying attention when they give you an ultrasound.  No names mentioned (basically because I can't remember his name) but one time my skin felt like it was on fire because he couldn't move the ultrasound thingy and ask me a question at the same time.",review,1,ca2Sa9Enqg2GlWFQ95p8bw
147509,FALSE,"Food; Beer, Wine & Spirits",Gilbert,"2224 E Williams Field Rd
Gilbert, AZ 85295",RZS7pdeB3xOyHwYgT7VYGw,33.30839551,-111.7422126,Total Wine And More,NA,TRUE,38,4.5,AZ,business,0,9/6/2012,0,DuYiZqK0L975YI1oxt_Flg,0,TRUE,0,0,NA,0,user,0,5,"The whole store is pretty astounding. I was visiting from seattle and was looking for a very specific wine, Harry was the best, just amazing, he was so genuine and  knowledge, I came away with waaaay too much booze.  I'm a very happy customer, I highly recommend this location.",review,0,KFNRDb_vJPM6tZ1HvPE7MA
121063,FALSE,Cafes; Mexican; Restaurants,Phoenix,"2131 E Camelback Rd
Phoenix, AZ 85016",cQZcWeIDKEF-7nWU3gJMUw,33.50974655,-112.0355835,Cafe Rio Mexican Grill,NA,TRUE,31,3.5,AZ,business,0,11/6/2012,0,TTcg7dGoKQ3qsr3IAUF0rQ,3.95,FALSE,37,25,Michelle,103,user,62,5,"YUM!

Went here with some sorority sisters after an afternoon of volunteering. I am fairly certain it's a newer place and just had its grand opening a few weeks ago. I ordered a salad with came in the soft tortilla shell. I got the chicken, lettuce, gacumole, pico, tomato, cheese, and a wonderful creamy chiptole dressing.
I devoured it. It was so delish. The best part about ordering at the place to is that they will sing to you if you order nachos. I couldn't make out what they were saying 100% but it was entertaining. They also have a really festive array of drinks. Your typical soda machine of course, but off to the side is about 4 cooler of fun mixes. There's mint lemonade, Mexican limeade, and 2 others. All made in house and totally authentic. 

They are making their claim to fame with the torillas though. I would recommend this place to just go and eat their bread all day.",review,0,Ypz7hxOCnrg8Y8vxHJU-sQ
36751,FALSE,Burgers; Restaurants,Phoenix,"802 E Indian School Rd
Phoenix, AZ 85073",pfTwzep_4hRTX_jXoi38cw,33.495024,-112.063756,Two Hippies Magic Mushroom Burgers,NA,TRUE,122,3.5,AZ,business,0,9/30/2009,0,e0ZW6xGREUqvSHg5F47L9g,4.08,FALSE,9,5,Chris,13,user,13,4,"I was looking for a neighborhood burger joint- unfortunately living in Old Town makes it difficult.  I don't have anything against Stax, Roaring Fork or anything like that, but I just wanted a simple pile of greasy meat stuffed in a bun that I could run in, order, and take home.  Looking around on Yelp, I came across Two Hippies.  I'm glad I did.  I picked up the big-ass combo, and it was no joke.

The Burger?  It's a burger, but it's a good one- simple, full of flavor.  The taste of an actual grill was very evident- no flat metal here.

Fries and Rings?  They're fair, but I didn't go for the fries.

Right now construction makes it a nightmare, but it's worth the effort and the drive, even from Scottsdale.",review,0,S5bWqIBdnW38Sa9Be0HRjA
204121,FALSE,American (Traditional); Restaurants,Tempe,"225 E Apache Blvd
Tempe, AZ 85281",SNpVV5viJ2aPylP6bkAx8Q,33.414249,-111.935878,International House of Pancakes,NA,TRUE,17,3,AZ,business,0,5/7/2011,0,id52mCX8JL9XpaImQRZz_A,3.19,FALSE,95,128,William,136,user,224,1,"This IHOP is just like every other IHOP except for its proximity to ASU campus. I have eaten there so many times that I cannot even count them. All due to proximity and availability, never due to desire. 

This is the only restaurant I have watched someone get sick in. It is packed after the bars get out at 2am. It is busy all night. Often with those who are under 21 but over 18 drinking coffee and acting as though it is their living room. 

Go here for sustenance only!!",review,0,04xW5mhSBaCzpjbcf2VSZg
183320,FALSE,Latin American; Restaurants,Phoenix,"1434 E McDowell Rd
Phoenix, AZ 85006",rbiRLiFTG098z9JaK3Nshw,33.4658736,-112.0507475,Guanaquito,NA,TRUE,39,4,AZ,business,1,7/7/2010,0,k2RKIFBEXYQktnBa9d1xkA,0,TRUE,0,0,NA,0,user,0,4,"This place is pretty great. I was previously partial to Eliana's, but after enjoying this restaurant the last couple of weeks, I think I've switched over.

Excellent pupussa's. Just delicious. The empanada's are great as well. A litle tough ordering if you don't speak spanish, but the food gets to you eventually either way. 

Definately a big thumbs up here",review,2,V9Uqt00HXwXT6mzsVCjMAw
82102,FALSE,Barbeque; Restaurants,Phoenix,"2824 N Central Ave
Phoenix, AZ 85004",q1nDSpmV-FdTBNj6UuZvTg,33.4796744,-112.0739818,Honey Bear's BBQ,NA,TRUE,125,3,AZ,business,0,10/11/2007,1,KHPoVW0P47xqrvTpstksBw,0,TRUE,0,0,NA,0,user,0,1,"If u like BBQ sauce this place is for you, they slather it on. Not my favorite place at all.",review,0,2yqvGD7-gF3yHUZvNM93qw
187660,FALSE,Food; Breweries,Phoenix,"3002 E Washington St
Phoenix, AZ 85034",edcGkJ6qPs3lUnSz9pqoGQ,33.448675,-112.016904,The Phoenix Ale Brewery,NA,TRUE,31,4.5,AZ,business,1,12/21/2012,0,kVVncu-9_rRXBueJUmMRFg,3.93,FALSE,8,4,Jared,14,user,11,5,"NYPD Pizza hosted an Ale Unveil event here, and glad they did.. We got a tour of the brewery and seeing where they came up from and where they are headed to is a great story.. The owners and brewers are very hospitable and knowledged in their craft.. I will deffo be returning, and will have to try the Watermelon Ale at least once, out of curiosity..",review,1,xPhcdZmurDcI9RMmob60sA
16497,FALSE,Restaurants; Italian,Tempe,"1835 E Guadalupe Rd
Ste D111
Tempe, AZ 85283",f7Xe9Xzoafhi_EY4xwEpSw,33.3637746,-111.9095295,Miele's Italian Bistro,NA,TRUE,78,4,AZ,business,1,3/8/2010,0,RzQeiykniVqESEiL0y1QWw,3.53,FALSE,9,3,Tiffany,17,user,32,2,"We went here after finding a coupon on groupon.com.  The service was good and friendly and the restaurant was quaint.  It definitely has the neighborhood bistro feel.  The food... not so good.  We ordered the special appetizer with shrimp, tomatoes, and garlic bread.  The garlic bread was stale.  I ordered the Chicken Toscano, which sounded yummy with with artichokes, prosciutto and Mozzarella.  It tasted like Chicken soaked in butter with ham.  The prosciutto was probably the worst quality I have ever experienced.  My boyfriend ordered Sergio's Ravioli and I would say for $14 we could have gotten Costco's frozen pasta to last us a week and it tastes much better!",review,3,r46fg3yYJganUaF9mCzf-w
55674,FALSE,NA,Scottsdale,"Scottsdale, AZ 85251",G7M9nUtsx75hHlhKkVn6vA,33.4986286,-111.9224398,AZ Elite Transportation,NA,TRUE,12,4.5,AZ,business,2,10/10/2012,1,Xg9SRw4jBtqSdrsH1-HHvQ,5,FALSE,7,4,Keith,2,user,7,5,"The boys and I wanted to meet up in Phoenix and do some partying. After a quick internet search we saw all the great reviews and decided to give AZ Elite a try. It worked out perfect for us. No DD rock,paper, scissors game to be played. Like others noted the vehicles were clean and our driver, Chris was  very personable. Everyone had a blast and made it home safe. Oh and the best part is the price. Try this service and you will not regret it.",review,2,HBJeEjLOTPnWfJuD8Pf22g
210170,FALSE,Mexican; Restaurants,Tempe,"603 W University Dr
Tempe, AZ 85281",X5QTGpPfqXFtmtizsGAksw,33.4217383,-111.9476151,Mucho Gusto Taqueria Mexican Bistro,NA,TRUE,108,3.5,AZ,business,1,3/29/2011,1,qnrOQRYud0T5Rlw42dlr8A,3.77,FALSE,10,13,Alan,13,user,21,2,"Food is mediocre.  Service is terrible.  They do have Negra Modelo on tap, but nothing else is worthwhile.  They also won't split checks for groups bigger than 3.  That's just lazy.  Go somewhere else.",review,1,lG6Q5OvamVHUSk9MPE6Q4A
146944,FALSE,Pizza; Restaurants,Tempe,"740 S Mill Ave
Tempe, AZ 85281",MY0_6BAzQCu4sqXqwNEFfg,33.42263,-111.940813,Mellow Mushroom,NA,TRUE,156,3,AZ,business,0,4/30/2011,0,Z1xlT-a6841ddu9f1Kz4yQ,3.65,FALSE,15,9,Phil,89,user,50,3,"This is your typical chain pizza place only they have tons of beers to choose from. I mean a lot of beers, at least 30, and most of them are good microbrews. They also have good pizza (love the crust) and good salads. The service here was iffy, but nothing that would make me not return. This is a good, cheap place to get a nice base before going out drinking on Mill.",review,0,caELu3OqZm8LkdikpmEB4w
100082,FALSE,Greek; Mediterranean; Restaurants,Phoenix,"4026 E Indian School Rd
Phoenix, AZ 85073",FY_OXEVcewAQFZuu6fynLA,33.4953688,-111.9940154,Z's Greek,NA,TRUE,132,4.5,AZ,business,0,6/7/2011,0,aK6lvxIFq9cD8kQz7hbs3Q,3.28,FALSE,12,31,Brittany,32,user,44,4,"Good!

I always get the falafel platter, or plate, or whatever.  It comes with falafel, fluffy rice, and lemon baked potatoes.  It also comes with a greek salad, a tub of tahini, and some pita slices.

What I don't like: the greek salad comes utterly covered in sauce and feta.  As in, the entire top of the salad is white.  I realize this is a mega-bonus for some, but I avoid dairy, so I normally just give the salad away or sub it for fries, which are very good.  Everything else in the salad is fresh and crisp.  I also really don't like the tahini...or, I think it's tahini.  It is super sharp and heavy tasting, not really what I'm used to in the tahini-department, and is really thick.  Spackle-thick.

The potatoes are amazing.  So very good.  I asked if they use butter in them and got an answer of ""probably not.""  Not quite the answer I'm looking for, but I agree - probably not.  The pitas are fresh and delicious.  The falafel is always pretty good.  

You're gonna wait.  Especially if they're busy.  Prepare to sit in the drive through for 15 minutes.  I always see the same two young guys working the counter, and they are always very friendly and gracious.",review,0,gfoErsyOWfR_rx6v6Xwy4w
209065,FALSE,"Food; Specialty Food; Meat Shops; Beer, Wine & Spirits",Chandler,"2390 N Alma School Rd
Chandler, AZ 85224",Qc-WTMIjVPv2qkL6q-Cnhw,33.33861,-111.8592278,Von Hanson's Meats & Spirits,NA,TRUE,42,4.5,AZ,business,1,10/14/2010,0,TLkVehP4m4e5r5WL2N9wnw,3.88,FALSE,1930,1684,Aly,720,user,1824,5,"one of the best tri tips that i have ever purchased. that piece of meat was freaking delicious was totally reasonable! its been so hard to find decent quality meat since i moved here. safeway, fry's, walmart (bwahhaha no way am i buying cuts of meat from there), and other grocers just dont have high quality cuts of meat. you might luck out at an albertsons or if youre feeling froggy you'll head over to AJ's and shell out a pretty penny.

Von Hanson's is my answer to my lack of meat happiness. all the butchers were super friendly and very helpful when it came down to picking out something for dinner that night. all of their product looks delicious and fresh. i cant wait to try the filets or the ribeyes. 

i cant believe this place is in walking distance of my house. eff ever going vegetarian. that would just be wrong.",review,2,ZZ5hV2jcxchiZo6C9AXq_Q
64631,FALSE,Food; Breweries; American (New); Restaurants,Phoenix,"4900 E Indian School Rd
Phoenix, AZ 85018",wNsmt1hF1uv3YvbwXZMAoQ,33.495018,-111.975898,O.H.S.O. Eatery + nanoBrewery,NA,TRUE,153,4,AZ,business,0,11/14/2012,1,1n22jnYhbWTz_CVyGkvEPg,4.48,FALSE,18,9,Peter,58,user,29,5,WOW what a wonderful experience for the neighborhood feel and grrrreat food.  Met up with a friend for the first time here and it was grrrrrrrrrreat.  Justin helped us out and he was absolutely STELLAR!  He gave us some wicked reccomendations and the good stuff just kept on coming.  We had the OHSO and Beet salad coupled with the AMAZING cheese plate!  The red dragon cheese is fantastic!  Justin suggested the Nitro Milk Stout and it was super good as well.  Kind of like a big kids chocolate milk shake!  For the first time run I felt at home like I had been going there for years.  I'm going to be questing to taste all of the beers that they have to offer along with the food.  I noticed that on the menu that they lacked a lot of the fried items that you'd typically find for pub grub which is AWESOME.  As I'm already tacking on all the beer energy healtier options to stuff my face are always welcomed.  Definately will be returning again and again!,review,1,G4IR4Mqsg7kFLaruUpAP2A
174193,FALSE,Bars; Latin American; Mexican; Nightlife; Restaurants,Phoenix,"1044 E Camelback Rd
Phoenix, AZ 85014",6nseTZb6WrGWcithRThfag,33.5093453,-112.0588374,Padre's Modern Mexican Cuisine,NA,FALSE,140,4,AZ,business,0,6/1/2012,0,s9jTH3_9lbY-6beZdRCUzw,3.95,FALSE,44,39,Susan,115,user,140,3,I hear that Padre's is closing tomorrow.  I went a few months agao and didn't review it yet so here goes :o)  The  Mojito I got was okay but I've had better.  The guac and chips were ordinary.  Service was excellent and I didn't have enough food to really review it but with all the other similar restaurants around it doesn't shock me that they don't get enough business.  It's just not that memorable or different.  Sorry!,review,1,9uuPzUWC1m_TnMUV9kXu9g
103381,FALSE,Fast Food; Restaurants,Phoenix,"545 W Thomas Rd
Phoenix, AZ 85013",NQZVwiPQ6k1JkPAqPlXL5w,33.4802168,-112.0825073,Long Wong's,NA,TRUE,10,4,AZ,business,0,9/26/2011,0,g-S8cBJeHDuyBzzfUOKMsw,4.33,FALSE,3,3,Sabrina,3,user,9,5,"There are few places that do comfort food as well as Long Wongs. 

This isn't a first date kind of place - there must be a clause in the Long Wong franchise that stipulates that any Long Wongs needs to be a complete and utter dive. I've never seen a single reputable looking LW establishment, but don't let the appearance deceive you - Long Wongs is a diamond in the rough.

The piece de resistance of every Long Wongs is their chicken wings. I'd like to believe that nowhere else on the planet could you find a more perfect blend of crispy, saucy, tasty wings. I've never had wings anywhere else that came close to being as good. I've tried most of their flavors, but my favorite is Honey Mustard. It's a perfect blend of sweet, spicy, sticky goodness. Other great flavors are Teriyaki, Honey BBQ, Honey Hot, and Medium.  

I've had their deep fried zucchinis, mushrooms, and their corn dogs (Foster Farms) and they're all delicious.

A dozen wings for $7-8 bucks isn't a bad deal at all. I've done larger orders for family get-togethers and work potlucks and the wings consistently get rave reviews. If you want good wings, you're not going to find anything better and you'll only end up paying more, save yourself the trouble and go to Long Wongs.

I'd recommend phoning in your order ahead of time otherwise it can be a 10 minute wait (and make sure you have the correct location).

If you can get over the fact that the restaurant looks like (and actually is) a shack, you'll be delighted at what they serve up. It's certainly worth a try, and I doubt they'll disappoint.",review,2,8EqtxOnG0j0BwKpSDwDHbA
