id,business_blank,business_categories,business_city,business_full_address,business_id,business_latitude,business_longitude,business_name,business_neighborhoods,business_open,business_review_count,business_stars,business_state,business_type,cool,date,funny,review_id,reviewer_average_stars,reviewer_blank,reviewer_cool,reviewer_funny,reviewer_name,reviewer_review_count,reviewer_type,reviewer_useful,stars,text,type,useful,user_id
50211,FALSE,Arts & Entertainment; Stadiums & Arenas,Glendale,"9400 W Maryland Ave
Glendale, AZ 85305",F0ZXhPJD8yNS3xzTxsichg,33.531484,-112.26167,Jobing.com Arena,NA,TRUE,73,4,AZ,business,0,41001,0,h9z0zZpGGep3KKc0oR-3Yw,0,TRUE,0,0,NA,0,user,0,4,"3 STARS FOR THE ARENA. 5 STARS FOR THE ""WESTGATE"" ENTERTAINMENT AREA OUTSIDE THE ARENA. The arena did not wow me. The corridors felt closed-in, ceiling not that high and not much going on. The seating was, however, awesome once you get past the corridor experience. No problems with service. Now the Westgate area just outside the arena was brilliant - great restaurants, shops, open court yard with fountains and Vegas style lighting. If you can't get a ticket to an event you can simply hang and have just as much fun, really.",review,0,fZZsjg-yYaXYbKLhU3De9Q
53207,FALSE,"Food; Beer, Wine & Spirits; American (Traditional); Restaurants",Phoenix,"8729 N Central Ave
Phoenix, AZ 85020",UScgPn6pIHuOmQJTsZQIOg,33.563845,-112.073533,Corbin's Bar and Grill,NA,TRUE,108,4,AZ,business,4,40472,0,i6wGYBQ5hquF-XqhZ819-g,3.34,FALSE,1199,593,Scott,376,user,1545,3,"So we were headed down to see Amy D and friends do some stand up comedy.  L had expressed a desire to have a sit down hamburger so I plugged in what I thought was her zip code (I was wrong, as usual) thinking I would come up with a Red Robin or a Fuddruckers.  Up popped Corbin's which was already a bookmark.

It was just at that time of the year that it was almost cool enough to sit on the patio so we went with it and were happy we did.  At least half of the customers made the same choice we did.  I can't speak much for the inside of the place other than it was almost empty.

We arrived during happy hour which saved me a bit on the beer I had but hamburgers were on our minds so that is what we ordered.  We both ordered the cheeseburger with blue cheese.  Fortunately we did not share one of those as cooking hamburger well is something I would only do if browning it for inclusion in a recipe.  I ordered the coleslaw and she ordered fries and we split the sides both of which we enjoyed.  The only complaint we had was the blue cheese was only tasted in a few bites where the relatively skimpy amount was concentrated.

It was our server's second night and she apologized for not having memorized the specials (which we didn't care about anyway).  She had obviously waited tables before as the service was very good without being obtrusive. 

A good solid 3.5 stars and I would like to go back again to try some of the other items on the menu.",review,4,Ps1Db9zOatoF_76FZNO5CQ
201559,FALSE,Restaurants; Italian,Phoenix,"2824 E Indian School Rd
Phoenix, AZ 85016",VpW40mznMS43CqdbelX2wA,33.496175,-112.020561,Giuseppe's on 28th,NA,TRUE,141,3.5,AZ,business,0,41078,0,13Qfj-t-tpYkXOLGEMNiGg,4,FALSE,0,0,Philip,1,user,0,4,"We went on a Monday evening in June and there was no wait. Giuseppe's is a tiny place with maybe 10 tables, and while we were there, there were a total of four other parties. 

We started with an appetizer of Calimari, sautéed in white wine and saved in a red sauce, along with garlic bread. The Calimari was tender and tasty and the garlic bread was great. 

Mom had the Butternut Squash Ravioli, which she loved. Dad had the special, shrimp and arugula with linguine in a red sauce. He said it was excellent.

I had the Spaghetti Neri, squid ink pasta with Calimari, shrimp and clams in red sauce. The squid ink pasta was black, but tasted very delicate and appealing. The seafood was done well and it all came together exquisitely. 

Pros:
Great food, friendly staff

Cons:
Small space with only a handful of tables.",review,0,INTLTaEY0NRMTu9GZDb9nA
139103,FALSE,Food; Food Delivery Services; Delis; Sandwiches; Restaurants,Glendale,"7708 W Bell Rd
Ste 105
Glendale, AZ 85308",iE1eq7kDacRwgvFZJmjfgw,33.638776,-112.225396,Jimmy John's,NA,TRUE,37,3,AZ,business,0,40820,0,rB0Qwg0vrG76wW_EkX75fg,4.12,FALSE,16,4,Kris,33,user,51,4,"Stopped in here for lunch today. I have only had Jimmy John's 1 time before at the Central Phoenix Location and a year ago, and was not really blown away by their style of Subs. Today I didn't quite few like my usual Sub stop for my work lunch break down the street, so I thought I'd give Jimmy's another try. Again I found I would only give the sub sandwich a moderate score, but it was the service and the manager (at least he seemed in charge) going the extra mile after one of their (newer I'm guessing) employees made a mistake on cleaning the windows. When the employee went to the clean the door and windows, he sprayed the Windex like crazy and the fan totally blew it all over my table. Before I could even react to the situation, the manger was correcting the employee for the bad cleaning technique decision and immediately offered to make me a new sandwich even though I only had about a 1/4 left. In less than a minute I had my new sub, which I will actually have for breakfast in the morning. 

I understand that everyone makes mistakes and that often at fast food joints it is an employee's first job, so I usually expect the management to make right any of the blunders, without the customer having to raise a fuss. This Jimmy John's location has delivered that level of quality in customer service and I plan on returning. Also, after looking over the menu a bit more, I think maybe I will like the subs better if I add a few of the ""freebies"" to my sub next time.",review,0,f7etZ9-XUlA7nsIpFoaDRw
29634,FALSE,Beauty & Spas; Nail Salons,Chandler,"7131 W Ray Road
Chandler, AZ 85226",aWbvOOOhlRIVXBansfLdEQ,33.317906,-111.964138,Valley Nails,NA,TRUE,7,4,AZ,business,1,41269,0,19WXCyAzdPcoaeLjtrQ-ig,4.56,FALSE,34,16,Scott,77,user,78,4,"Good nails, and now I am getting to know the technicians, so I am having fun here.",review,0,OESKxoNFZcKl47NrOubgAQ
157993,FALSE,Food; Tea Rooms; Japanese; Restaurants,Phoenix,"622 E Adams St
Phoenix, AZ 85004",nMHhuYan8e3cONo3PornJA,33.4495394,-112.0656645,Nobuo At Teeter House,NA,TRUE,189,4.5,AZ,business,0,41053,0,ZsKePhmDqYD5fAAxMIK7rg,3.66,FALSE,197,145,Jesse,319,user,429,5,"Don't sleep on this place it is LEGIT.  I am so thankful restaurant week led me to Nobuo finally.  

First Course: 
Hassun (4 piece sampler anitpasto and sashimi plate) It was amazing Edamame chilled soup and Japanese Kimchi with dried shrimp were the highlights.

Sashimi Course:
Yellowtail and Grapefruit- Served on a spoon to get it all in one bite.  The flavors were just amazing and paired very well together.  

Entree Course:
Sea Bass & Japanese Mushrooms Baked in Parchment- This was absolutely AMAZING.  I will go back just for this dish.  I don't even like mushrooms and I don't think there was even one left when I finished this course.  The sea bass was cooked perfectly to chopstick tender perfection.   Then a little rice cake to soak up the sake juices with just really made this the perfect dish.  

Dessert Course:
Arai Pastry Japanese Desserts- Three desserts from Arai Bakery in Tempe that were a perfect way to finish the meal.  One cream puff with strawberry, a creme de caramel, and a orange mousse served on an orange peel.  

I can't wait for my chance to head back to Nobuo to try more of the James Beard award winners cuisine.  It is for sure top notch.",review,2,Iycf9KNRhxvR187Qu2zZHg
189232,FALSE,Chinese; Restaurants,Phoenix,"Cofco Chinese Cultural Center
668 N 44th St
Phoenix, AZ 85008",2unQHR9uaRxk3dsW6f3MGA,33.4552907,-111.9878697,Lao Ching Hing,NA,TRUE,47,3,AZ,business,0,40304,0,b2cuirsdCaGNKU4Uv_UFvQ,3.64,FALSE,3,5,Cjfj,22,user,9,4,"I love to visit the Chinese Cultural Center, order take away and go to the ranch market while I wait for the food. 

I am not a big no meat or no poultry fan, but try the vegetable lo mein. Not sure why, but it is totally different than the shrimp, beef or chicken lo mein they have. Hot and Sour soup is very good.

Go here for Vegetable Lo Mein.",review,0,Pwil2kkb1mNO6jVsAI84wA
127998,FALSE,NA,Phoenix,"4015 N 16th Street
Phoenix, AZ 85016",n7snytnuDnAWmGb60YUl7g,33.4939101,-112.046217,Shanti's Second Chances,NA,TRUE,3,4.5,AZ,business,0,41136,0,84ROWEM0zcWAC89gqMFnOQ,4.14,FALSE,1,2,Kyla,8,user,3,4,"TALK ABOUT THRIFT MECCA!. Shanti's is one of my fave shops to frequent on a regular basis due to wonderful prices, new inventory and an amazing staff. I have found many a perfect piece and even snagged a HUGE (5 FOOT x 5 FOOT) Ornate Gold Picture Frame for only $75 after they marked it down by half ( that's the great customer service I was bragging about)  It is totally worth the trip to peek inside this Thrift wonderland and see what treasures you will find.",review,0,4ce55R4Wz8BLyVd-d_PJdA
59072,FALSE,Nightlife; Bars; Pizza; Sports Bars; Restaurants,Tempe,"400 West University Dr.
Tempe, AZ 85281",vMeO4qFGHvu8ZyMsH0LDdw,33.4221689,-111.944507,Boston's Restaurant & Sports Bar,NA,TRUE,58,3,AZ,business,0,39930,0,qi1S6Wy4NqQhMGy7Yd08XA,3.8,FALSE,42,60,Jay,76,user,114,3,"How to ruin a perfectly fine spaghetti & meatballs platter:  cover it with cheddar cheese.  That's right, they made food WORSE by adding cheese!  That is no small accomplishment.

Pasta: fine.
Meatballs: fine.
Tomato sauce with beef: fine.
Parsley and whatever other garnishes were on there: fine.
Cheddar: what the hell are you thinking?????

Use mozzarella if you need to cover it with cheese.  You know, the one that actually goes well with tomato sauce.  I have no problem with creativity or with changing traditional recipes when it actually improves the quality of the dish.  Pasta with tomato sauce and cheddar is a culinary fail.

They still get three stars, because everything else about the food was all right, and the people were friendly.",review,0,ZlGDRgIpqs0YSvuh9-sgHA
212936,FALSE,Burgers; Restaurants,Mesa,"2753 E Broadway
Ste 104
Mesa, AZ 85204",AoO0FJyUm01lmIJJTcPWEQ,33.4064076,-111.7716542,Giant Hamburgers,NA,TRUE,47,4,AZ,business,0,40868,0,uF1cFICAvMHCrPXhvY5Fug,4.21,FALSE,2,0,Tim,14,user,13,3,"The food was yummy! However, the burgers aren't ""Giant"", unfortunately. The service was great, there was a bit of a wait for the food, but they make it fresh. The fries were crisp and their chili cheese fries were yummy! We ordered green chili on our burger and it was disappointing, however being a New Mexican, they didn't have a fair shot. All in all we will return!",review,0,4buGk2U91RN-PCFGq2ZxSw
189986,FALSE,Shopping; Wholesale Stores,Phoenix,"3812 N Black Canyon Hwy
Phoenix, AZ 85017",OzA-AfOuhF379AUwNscc0w,33.4922526,-112.1136564,The Restaurant Depot,NA,TRUE,10,4,AZ,business,0,40805,0,Z8k43gZ7XXco30s6wln8yw,4.06,FALSE,12,14,Yesenia,17,user,31,5,"Great store if you are business owner, in particular RESTAURANTS....thus the name! We shop here for our 4 locations, best prices and broadest selection. At one point, I used to come in with my 4 y/o now 6, the staff has always been awesome and my kid loves having to breeze fast thru the freezer section in our orange jackets that they provide. Best store for mass purchasing! Oh yea, we make pupusas www.SalvadorenoRestaurant.com",review,0,wSiZa_6c4VX_WMjmRLzblg
98546,FALSE,Mexican; Restaurants,Mesa,"328 E University Dr
Mesa, AZ 85201",OVFcGSh4Wu-ss8Iq_fIC-Q,33.4223528,-111.8234151,Rosa's Mexican Grill,NA,TRUE,48,4,AZ,business,0,40354,0,VtbnkkKfVkFToUgq0jlDnA,3.62,FALSE,43,33,Andrea,107,user,145,5,"Rosa's is the only Mexican place I like in the East Valley. They serve baja-style, seemingly authentic Mexican, with fresh ingredients and good service. Don't be put off by the almost-dead, no habla ingles crappy shopping plaza...just park in the ample lot and ignore your surroundings.

I've been there enough to have settled on a favorite dish: the baja shrimp tacos (also available in a tasty grilled fish), which are amazing. The shrimp is always perfect, and it's complemented with a not-too-sweet pineapple salsa and fresh vegetables. I'm not a rice and beans fan, and the staff has always happily substituted black beans and a grilled corn-off-the-cob dish.

I did once have a mistep, which might have been more my taste than the food: I didn't care for the mango chicken salad. The carmelized onions with mango didn't appeal to me, even though separately the ingredients were all fine.

The highlight of Rosa's is the green salsa verde that's served with chips as you wait. They'll also bring a red tomato salsa to your table, but you'll forget about it after you try the green.",review,0,IldNKx5L8unlcv3LBSs-_g
58032,FALSE,Arts & Entertainment; Pizza; Nightlife; Music Venues; Restaurants,Mesa,"1149 E Southern Ave
Mesa, AZ 85204",VRxelK__tuQD0KBxx2LzeQ,33.392791,-111.807604,Organ Stop Pizza,NA,TRUE,68,3.5,AZ,business,5,41272,2,VYnJNF6642O0Th1Xow8uvQ,3.6,FALSE,650,417,Greg,206,user,761,4,"Organ Stop Pizza -- one of my favourite places to go when I'm in the Phoenix Metropolitan area.

First off, don't get me started with all the reviews about the pizza -- its average at best and yes, its expensive.

You don't come here for the food -- you come for the entertainment.  Watching the professionals that play that monster of a Wurlitzer Theatre Organ is what you're paying to see.  The best views and best sounds are on the 2nd floor -- there is no elevator, take the stairs to the left/right.  Also, the large wooden pipes in the back throw out some of the deepest bass I've ever heard and felt.  Its also funny to watch peoples hair literally get blown around by these pipes.  

Again, the pizza isn't the attraction:  its just something nice to snack on while you listen to and watch this amazing machine.",review,4,NM9kngk_Dk0Y5zId9v4SxA
14545,FALSE,American (Traditional); Wedding Planning; Food; Breakfast & Brunch; Specialty Food; Sandwiches; Event Planning & Services; Fruits & Veggies; Restaurants,Phoenix,"6106 S 32nd St
Phoenix, AZ 85042",MLcXtnpzygZvQ9BtseLLlw,33.390792,-112.012504,Farm At South Mountain,NA,TRUE,136,4,AZ,business,0,40468,2,osDWOZ8OfBFFoSD0_1Bxgw,3.71,FALSE,34,28,Steve,63,user,85,2,"If you like spending $25 per person for a breakfast that includes flies, bird droppings and an extremely long wait (40 min) then this is for you!!!  In our exhaustive search for a breakfast restaurant in PHX that has NY style home fries, this unfortunately fails.  Although the Benedict itself was good, the tiny portions, soggy overseasoned home fries and aforementioned service/atmosphere make this outdoor experience a good place to skip.  I'll see you at Matt's, that is far worth the wait!",review,1,6TL5xunZGs_2IerHl7sI3w
127219,FALSE,Breakfast & Brunch; American (Traditional); Restaurants,Phoenix,"4901 E Ray Rd
Phoenix, AZ 85044",NX5YHSIyesufcsI7Rg5NLg,33.319561,-111.9778408,Mimi's Cafe,NA,TRUE,29,3,AZ,business,0,40169,0,eSsl4BD61mI_J1rqTrJmJw,3.67,FALSE,19,8,Chris,45,user,42,1,"Being new to Arizona and unfamiliar with Mimi's I decided to stop in with my family for some mediocre food and rude, slow and overall lousy service. The ambiance is a throwback from some era when it may have been stylish but today appears old and tired. We will never darken their doors again.",review,0,ZsqSDOeYGb-DinY6x3-YgQ
107872,FALSE,Italian; Pizza; Restaurants,Phoenix,"1916 E Camelback Rd
Phoenix, AZ 85016",pwpl-rxwNRQdgqFz_-qMPg,33.5094461,-112.0403946,The Parlor,NA,TRUE,489,4,AZ,business,0,40551,0,7b5YG4CVSNcabOw-FfL5pA,3.49,FALSE,5,1,Brian,41,user,17,5,First of all this place is genious - a beauty parlor turned restuarant and the beauty chairs are the bar stools - cant but love it - food was great and service impecable -,review,0,QZWo-viRnL9EmsIAN6vHtg
14888,FALSE,Italian; Pizza; Restaurants,Phoenix,"1614 E Bell Rd
Phoenix, AZ 85022",pF7uRzygyZsltbmVpjIyvw,33.6405893,-112.0474847,Spinato's Pizza,NA,TRUE,105,4.5,AZ,business,0,40958,1,Lv_g8nypgKYfzSP64hY2Rw,5,FALSE,0,1,Sam,2,user,2,5,"Love Spinato's! Eat it all the time. If you think it's not good you probably ordered wrong. :-)
We always order the thick crust with garlic, feta, salami, italian beef and basil. Toppings are ALWAYS plentiful. If you think the sauce is too sweet (which I don't) try adding garlic, feta, even a little sprinkle of salt. This pizza is to die for! Yummy!",review,2,uzekHiz1EuRz0OnBJBswRQ
122213,FALSE,Latin American; Restaurants,Scottsdale,"3815 N Brown Ave
Scottsdale, AZ 85251",YKOvlBNkF4KpUP9q7x862w,33.4922985,-111.9245517,The Mission,NA,TRUE,441,4,AZ,business,0,40306,0,8sHBtxrfSgS8HrYh-IYWMQ,3.76,FALSE,259,155,Patrick,484,user,491,4,"This place really has a great Scottsdale/Southwest/Sexy vibe.  Walking in I am always impressed by the sexy southwestern decor.  Kinda dark with mirrors, candles and a glowing salt block wall that separates the kitchen from the dining area.

These guys have a great tequila and margarita selection.  It would be a mistake to head straight to the dining area without stopping in the bar first for a drink.

I've been here on Sundays for the ""Pig Out"" all you can eat pork event which is great.

This recent visit they were offering a five course fixed menu with wine pairings for $65/person.  I love these type events because the chef can experiment with new recipes and as a guest I get to try many new flavors and wines.

This meal progressed from scallops to roasted guinea hen to halibut to Berkshire pork to chocolate cake.  My favorite was the pork and least favorite course was the chocolate cake with the lime sorbet.

The wines were mostly from Spain with a Malbec and Champagne added to round out the pairings.

Get on their email list for upcoming events or just stop in for a meal.  This place is consistently good.",review,0,Kqvfep2mxS10S50FbVDi4Q
182803,FALSE,Italian; Pizza; Restaurants,Tempe,"523 W University Dr
Tempe, AZ 85281",8Hn5X1AqgmSLHRG2KgBJBg,33.42161734,-111.9466752,Oregano's Pizza Bistro,NA,TRUE,202,4,AZ,business,0,41095,0,0IpTbWRi2IL0OI7AzsvuUA,4.59,FALSE,5,2,Megan,17,user,7,5,"Between one to two people - all you need to order:

1. Toasted Ravioli Espaniol 
2.  Vino Bambino Salad

 I won't hold it against you if you finish it on your own. It's just THAT good.",review,1,PeiYHOIhj78z9L6dQtNlrA
221777,FALSE,Italian; Pizza; Sandwiches; Restaurants,Phoenix,"1219 E Glendale Ave
Ste 14
Phoenix, AZ 85020",YldXB1hRpnE1CWLF3mvgpQ,33.53787131,-112.055161,Spinato's Pizza,NA,TRUE,119,4.5,AZ,business,0,40519,0,LrmloVs3RZamUduK65SCmg,3.54,FALSE,893,751,Scott,306,user,1155,2,"Spinato's originated from Chicago. If I lived in Chicago I would be happy about them moving to AZ. My wife and I shared a thin crust sausage, onion and greenpepper pizza and did not enjoy it. The pizza was bland, maybe it was missing the fennel seeds in the italian suasage that seems to give the sausage that wonderful flavor. I couldn't quite pinpoint what was missing but I'm guessing I won't be making another visit to Spinato's.",review,1,NvDR3SPVPXrDB_dbKuGoWA
192747,FALSE,Mexican; Restaurants,Scottsdale,"7361 E Frank Lloyd Wright Blvd
Scottsdale, AZ 85260",EGiGWZp_zSqdeftiFQ7MbA,33.637034,-111.9217796,Cantina Laredo,NA,TRUE,92,3.5,AZ,business,0,40746,0,65BJ4Gc0ePuOHaw8O8HPxA,3.89,FALSE,2,0,Austin,10,user,9,4,"First of all, the guacamole made table-side is ridiculous good. I don't even like guac and I LOVED it. The margaritas are also delicious. The service was friendly and fast and the menu has a pretty good selection. I had a really good steak and shrimp and my girlfriend had some tasty fish tacos. I can't wait till we go back and enjoy the nice outside patio!",review,1,pkX3McRFpdyrYHiDdFOWxg
40854,FALSE,Veterinarians; Pets,Gilbert,"4902 S Val Vista Drive
Suite 108
Gilbert, AZ 85298",yStVuttCbgDDPXtpQNPugw,33.318392,-111.71108,Priority Pet Hospital,NA,TRUE,4,5,AZ,business,1,40679,0,nlJTw2KkHiitRt_jyJCkiw,5,FALSE,2,0,Mike,5,user,7,5,"My dog Lucky and I had our first visit to Priority Pet Hospital today and I was extremely impressed with Dr Burns and her staff. The office was quiet, comfortable, spotlessly clean and Lucky was calm and at ease. I was surprised at how much time Dr Burns spent with us during the exam. She was pleasant and unhurried, taking time to make sure all my questions were answered and explanations understood. The exam was thorough and detailed. There was no pressure for unnecessary services and the bill was reasonable. Oh, the Keurig coffee maker in the reception area ain't a bad touch either. Lucky says ""two thumbs way up"".",review,3,JYdOzsGGL2jR66r0E0LuqA
123276,FALSE,Diners; Restaurants,Tempe,"2189 E University Dr
Tempe, AZ 85281",5I3H_dsz7u90rir67QJq_w,33.421643,-111.892332,Waffle House,NA,TRUE,17,3,AZ,business,0,41122,0,2HzF-sMXPq11NJXrPYObXg,3.64,FALSE,7,34,Yelpzilla,55,user,32,1,"i will destroy you the way you destroyed my stomach the other night. i""m not even going to do it myself. i""m going to get the wallflowers to play bowie covers in your parking lot to get you to all come outside and then mothra will take care of the rest.  your overnight crew is losing at life in all the worst ways. i abominate this place.",review,1,Ow8iWYjwgn7DzOU6yCBvXw
127208,FALSE,Steakhouses; Restaurants,Phoenix,"2502 E Camelback Rd
Phoenix, AZ 85016",QdbZyl-LWFS54u93Vjd5SA,33.5102068,-112.0272041,The Capital Grille,NA,TRUE,103,4,AZ,business,0,41255,0,XoS7thZWwr7os8hurQd8qQ,4.43,FALSE,1,0,Thomas,8,user,3,4,"Dined last night at Capital Grille. This is another ""go to"" place for business dinners.

Notes: 

Sat in the bar for a glass of wine before dinner. I asked bartender to open something fresh. He was more than happy to comply. The bottle was still at room temperature, which in Phoenix generally means too warm. Places of this caliber should serve red wines at the right temp!

Capital Grille, like a lot of high-end steak houses in the Phoenix area, seem to have run off their highly experienced ""professional"" wait staff over the past couple of years. I'm sure this saves the business a few dollars in overhead, but I miss the ambiance created by highly trained waiters. Nevertheless, our server was anxious to please. (The ""busboy"" was clueless.)

I order the steak au poivre. It was excellent. Better than I recall from the last visit.

Drank a 2006 Col Solare with dinner. Special price at $100 per bottle. This was a great deal for this wine.",review,0,Pc7TT-21elgJ2ocxFMB6hQ
42693,FALSE,Seafood; Steakhouses; Restaurants,Scottsdale,"15045 N Kierland Blvd
Scottsdale, AZ 85254",oXKPSI-RUqOvmuSCh_DEQQ,33.6241241,-111.9307637,Mastro's Ocean Club,NA,TRUE,184,4,AZ,business,0,40805,0,QIu-pNc_RzBwLejgn6SwdA,3.5,FALSE,2,6,Austin,8,user,8,5,"Mastro's Ocean Club is Elegance at it's best. The ambiance is an experience on it's own. When is the last time you sat down and the host unfolded the black or white linen (which ever one you prefer) onto your lap? As you open the menu, the choices begin. Steak or fish? The Ocean club has the best of both worlds. Fish flown in daily and steaks that are cut so tender and prepared to the perfect temperature. It doesn't matter which entree you select because it's not possible to make a ""bad choice."" the sides that compliment could easily be mistaken for an entree also. They are huge portions and absolutely outstanding! For dessert, dive into the warm butter cake and good luck getting out! The music is great and lively also. All in all, debatable the hottest place to be in arizona.",review,0,hbe9w7UB6hvEWzbDQHYyDw
136062,FALSE,Seafood; Caribbean; Hawaiian; Restaurants,Phoenix,"4700 N Central Ave
Phoenix, AZ 85012",_FXql6eVhbM923RdCi94SA,33.5062078,-112.0739142,Hula's Modern Tiki,NA,TRUE,444,4,AZ,business,0,40706,0,lkO8oTkg8WCe7a-d6BzmDQ,4.34,FALSE,54,30,Gina,60,user,85,4,Hulu's is such a fun place to eat.  Their entrees are original and tasty though lately I can't seem to get past the Fish Sandwich.  It's soooo delicious.  Mild blacked Napu on a delicious bun.  The slaw is a great accompaniment though sometimes I'll go for the sweet potato fries.  I've enjoyed brunch a couple of times as well.  The servers are friendly and prompt.,review,1,fL35GHzclQauHyVr0sjREQ
219320,FALSE,Food; Coffee & Tea,Phoenix,"4402 N Central Ave
Phoenix, AZ 85012",aRkYtXfmEKYG-eTDf_qUsw,33.5005719,-112.0741143,Lux,NA,TRUE,461,4,AZ,business,0,40776,0,fYyMeh_Q9J0apUEWQ_GOLQ,3.73,FALSE,9,8,Liz,37,user,28,4,"After venturing to the new building i sadly have to knock this place down a star. As others have mentioned, there's no menu with pricing in a convenient location. There was what appeared to be a menu on a clear glass wall but it was hard to read and only had a few things on there. Luckily i have my regular orders that i know by heart. 

I really miss the intimate feeling of the original building. Although I'm happy they had to expand for a growing clientele a part of me wishes they kept the coffee shop a coffee shop and had the food/bar in the new building. 

I've also been here twice since the new building, both on a Sunday afternoon and it was so packed! The first Sunday i was able to find a spot to do work, but today i was unable to and just had to turn out the door after doing a lap around and seeing no seats at a table open. I never had that happen in the previous building... Perhaps when the weather is cooler this will improve.",review,0,4mr5Ys9VKe87c_kgpRbQ0Q
127735,FALSE,Gluten-Free; Pizza; Vegan; Restaurants,Phoenix,"53 West Thomas Road
Phoenix, AZ 85013",Shl6PtJERnowSJSC4IHbYQ,33.479992,-112.076718,zpizza,NA,TRUE,108,3.5,AZ,business,0,40429,0,57Kg5OZh_gbnlRtvRAVhXw,3.49,FALSE,79,111,Jon,196,user,183,4,It's very good but very expensive.,review,0,f3LA83yEEBMj9q92H28O7w
86384,FALSE,Pizza; Restaurants,Tempe,"1030 E Baseline Rd
#156
Tempe, AZ 85283",63oKTPacLDyd9D5XwmAlUA,33.379421,-111.923529,Classic Italian Pizza,NA,TRUE,103,4,AZ,business,1,41228,1,RR90gIB3RqOTw87nwy7UJw,3.05,FALSE,29,51,Joe,121,user,154,3,"Kinda of torn on this one.

The pizza is good.  The apps are nice.  There is a decent selection of wine.  However, there is just not anything spectacular about the place.  The service is OK.  The place is OK...actually sort of dirty the night I was there.


This night I had the asparagus wrapped in prosciutto....while good, the asparagus were a bit too large and therefore not very tasty....it was served with a little olive oil and balsamic, so not too interesting.

I chose a Diavalo pizza with fresh garlic added.  The crust was good, the sauce was minimal(coulda used a little more), a little too light on the cheese, and it had pepperoni and fresh jalapenos....good taste but just seemed to be missing something?!  

The service was cordial, but not overly friendly and it seemed like the folks were unhappy that we came in late(8pm).

The part that sways me to not giving it more than 3 stars is that it is ridiculously expensive.  It was $80 for 2 small pizzas, an app and 3 drinks.

Good...but poor value and just not worth an making the trip.",review,3,FgkmsIAmA3uKx5bLNkXF9A
95776,FALSE,Chinese; Restaurants,Tempe,"1825 E Baseline Rd
Tempe, AZ 85283",pSiR8m18iick2D7TFdmb-Q,33.3783016,-111.906522,Wong's Place,NA,TRUE,57,3.5,AZ,business,1,39405,0,pKrpsTMQjrCp2oWHrpLcEg,3.63,FALSE,83,97,Stephanie,113,user,135,5,"This place is the BEST Chinese food in Arizona and I've been going since 1994! As a regular, everything on the menu is fantastic. But we always order fried tofu with special sauce (delicious silken tofu with an extremely light batter and a sweet/spicy dipping sauce), steamed fish, sauteed snow pea leaves, salt and pepper pan fried shrimp. After the meal, they always serve a refreshing and quite frankly the best tasting almond jello ever. The lunch specials are cheap and Americanized, but the sauces are flavorful. The wait staff are friendly and awesome. I've introduced one and all my friends to this fantastic place. It's the perfect place for family style meals. However, if you're not Asian, you will probably get the pink menu. The blue menu has more authentic dishes which you should try. After I told this to my manager, he tried to get the blue menu without me there, but was denied. Always persist because it will be worth it!

Now, if Wong's could make it to San Francisco...I would be in heaven!",review,1,mha1Xd0asQfPeETU9Hx3vw
192318,FALSE,Food; Coffee & Tea; Cafes; Breakfast & Brunch; Restaurants,Phoenix,"21050 N Tatum Blvd
Ste 108
Phoenix, AZ 85050",vvMR0jgDoBA-g1XgZy8sEg,33.677854,-111.978579,Tryst Cafe,NA,TRUE,155,4,AZ,business,1,40860,0,S9WRtYmMFjYVxVjb4u2XwA,3.57,FALSE,121,57,Jan,117,user,233,3,Nice little breakfast and lunch neighborhood spot with friendly service.  We enjoyed the Monte Cristo with sweet potato tater tots and a chicken salad.,review,1,r-t7IiTSD0QZdt8lOUCqeQ
197619,FALSE,Mexican; Restaurants,Scottsdale,"7001 N Scottsdale Rd
Scottsdale, AZ 85258",xz1fQwwVAhqA9MsmMaGyZA,33.5394273,-111.9245481,Taberna Mexicana,NA,FALSE,51,4,AZ,business,0,40609,0,BOOMe5gD1os0hTqA7zsdtQ,3,FALSE,6,13,Chris,21,user,25,5,"I would like to give this 4 1/2 stars, not quite a 5, but really some of the best food we have had in AZ.  The food was spicy and well flavored.  The ingredients very high quality and fresh.  The guac was chopped not mashed, great texture.  There was no mashed beans or puke looking typical Mexican preparations.  Everything was lovely.  The Margaritas were the best I have had here, they do not use that revolting sweet and sour mix, instead they use agave nectar.  Service a bit wonky but we still had a great time.",review,0,L3-csFTxPRnG9eVIYoVoGA
30016,FALSE,Burgers; Breakfast & Brunch; Restaurants,Scottsdale,"3238 N Scottsdale Rd
Scottsdale, AZ 85251",zruUQvFySeXyEd7_rQixBg,33.4860023,-111.9264164,U.S. Egg,NA,TRUE,162,4,AZ,business,0,41016,0,VdErDGSlIyGmGgJowiyjZg,3.87,FALSE,0,1,Melanie,23,user,13,5,The protein pancakes are absolutely delicious. The service was very friendly and prompt. I would definitely eat there again.,review,1,z5GWsidy0WT2CLxwhGiV5A
